arrests_ever_num,incarc_totmonths,favorite_icecream,optimistic_future,cigarette_ever,age_first_smoke,alcohol_ever,age_first_alcohol,race,age_bio_mom_birth,hh_income_1997,hh_net_worth_1997,highgrade_bio_dad,highgrade_bio_mom,highgrade_res_dad,highgrade_res_mom,race_ethnicity,depressed_lastmo,age,region,citizen,income_family,hh_pov_ratio,num_hh_under_18,num_hh_under_6,marrstat,marrstat_collapsed,msa,num_bio_child_hh,num_bio_child_nonres,religion,had_income_lastyr,wage_sal,spouse_hadjob,spouse_wage_sal,internet,weight,pray_daily,religion_import,smoke_days_lastmo,cigs_perday,drank_yesno,days_drank_lastmo,drinks_perday,drink5plus_days,marijuana,marijuana_days_lastmo,hard_drugs,hard_drugs_num,sex_num_lastmo,health,computer_hours_perweek,tv_hours_perweek,sleep_hours_pernight,drive_drink_lastmo,health_insure,wkswk_yr,hours_wk_yr,year_first_marry,highgrade_comp,highest_degree,hh_net_worth_age30,cohab_totalnum,marriages_totalnum,female,asvab_test_pct,est_wage_sal,est_spouse_wage_sal,height_inch,partner_same_sex
"0",0,"Chocolate",,"No",,"Yes",15,"White",25,34000,129450,12,13,,13,"Non-Black / Non-Hispanic","None of the time",31,,"Citizen, born in the U.S.",63750,436,0,0,"Married, spouse present","Married","Not in country",,,"Agnostic","YES",60000,,,"YES",130,"FALSE","Not important at all","30",10,"YES",5,3,1,"NO",,"NO",,10,"Very good","10 hours or more a week","11 to 20 hours a week",8,"0 times","NO",15,510,2011,12,"High school diploma (Regular 12 year program)",9200,1,1,1,20.327,60000,,66,0
1,0,"Strawberry",,"Yes",13,"Yes",13,"White",27,34000,129450,12,13,,13,"Non-Black / Non-Hispanic","None of the time",29,"North Central","Citizen, born in the U.S.",40555,277,0,0,"Never married, cohabiting","Never-married","In CBSA, in central city",,,"Roman Catholic","YES",35500,,,"YES",200,"FALSE","Somewhat important","30",20,"YES",4,2,1,"NO",,"NO",,4,"Good","10 hours or more a week","3 to 10 hours a week",7,"0 times","NO",38,1520,,14,"High school diploma (Regular 12 year program)",40100,1,0,1,84.812,35500,,70,0
1,0,"Chocolate",,"No",,"No",,"White",24,60500,210500,16,13,16,13,"Non-Black / Non-Hispanic","None of the time",29,"North Central","Citizen, born in the U.S.",70000,398,1,1,"Married, spouse present","Married","In CBSA, not in central city",1,0,"Roman Catholic","YES",32000,"YES",32000,"YES",170,"FALSE","Somewhat important",,,"YES",7,1,"0","NO",,"NO",,7,"Excellent","10 hours or more a week","3 to 10 hours a week",6,"0 times","YES",38,1755,2007,17,"Bachelor's degree (BA, BS)",-50600,1,1,0,80.05,32000,32000,63,0
"0",0,"Butter Pecan","DISAGREE","Yes",13,"No",,"White",26,,,10,11,10,11,"Non-Black / Non-Hispanic","Some of the time",29,"North Central","Citizen, born in the U.S.",75000,660,0,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",,,"Muslim","YES",75000,,,"YES",153,,,,,,,,,,,,,,"Fair","10 hours or more a week","3 to 10 hours a week",4,"0 times","NO",,,,11,"GED",,0,0,1,-.004,75000,,69,
1,4,"Chocolate",,"Yes",13,"Yes",15,"White",23,57000,39000,,12,,12,"Non-Black / Non-Hispanic","None of the time",30,"North Central","Citizen, born in the U.S.",60840,416,0,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",0,1,"None, no religion - personal philosophy","NO",,,,"NO",185,"FALSE","Not important at all","30",10,"YES",15,3,7,"NO",,"NO",,10,"Very good","10 hours or more a week","11 to 20 hours a week",9,"0 times","YES",31,1705,,9,"None",10000,0,0,0,-.005,,,69,
"0",0,"Strawberry",,"Yes",16,"No",,"White",29,,32500,12,13,,13,"Non-Black / Non-Hispanic","None of the time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,12,"High school diploma (Regular 12 year program)",6500,1,1,0,49.199,,,,
"0",0,"Chocolate",,"Yes",7,"Yes",12,"White",27,,,12,12,,12,"Non-Black / Non-Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,"None",,1,0,1,72.045,,,,
3,1,"None of these","AGREE","Yes",8,"Yes",1,"White",18,41000,69000,12,11,12,11,"Non-Black / Non-Hispanic","None of the time",28,"North Central","Citizen, born in the U.S.",51750,198,3,1,"Never married, cohabiting","Never-married","In CBSA, not in central city",3,0,"Roman Catholic","YES",5000,"YES",45000,"YES",155,,"Somewhat important","30",12,"YES","0",,,"YES","30","NO",,12,"Fair","7 to 9 hours a week","3 to 10 hours a week",5,"0 times","YES",41,992,,11,"None",,2,0,1,-.004,5000,45000,59,0
"0",0,"Vanilla",,"No",,"Yes",16,"White",24,22750,274530,12,,12,,"Non-Black / Non-Hispanic","None of the time",31,"North Central","Citizen, born in the U.S.",133000,600,2,2,"Married, spouse present","Married","In CBSA, not in central city",2,0,"Roman Catholic","YES",68000,"YES",65000,"YES",128,"FALSE","Somewhat important",,,"NO",,,,"NO",,"NO",,10,"Good","10 hours or more a week","3 to 10 hours a week",5,"0 times","YES",45,1800,1999,16,"Bachelor's degree (BA, BS)",278000,0,1,1,26.848,68000,65000,64,0
1,0,"Chocolate","AGREE","Yes",7,"Yes",13,"White",26,,,12,,12,,"Non-Black / Non-Hispanic","None of the time",29,"North Central","Citizen, born in the U.S.",65000,284,1,0,"Married, spouse present","Married","In CBSA, not in central city",,,"Roman Catholic","YES",50000,"YES",15000,"YES",220,"FALSE","Very important","30",30,"YES",5,5,5,"NO",,"NO",,15,"Excellent","7 to 9 hours a week","11 to 20 hours a week",6,"2 or 3 times","NO",45,2893,2007,13,"High school diploma (Regular 12 year program)",,0,1,0,45.781,50000,15000,72,0
"0",0,"Chocolate","STRONGLY AGREE","No",,"Yes",14,"White",26,69750,239001,13,12,13,12,"Non-Black / Non-Hispanic","None of the time",29,"North Central","Citizen, born in the U.S.",100300,882,0,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",,,"Roman Catholic","NO",,,,"YES",160,"FALSE","Not very important",,,"YES",4,4,1,"NO",,"NO",,30,"Good","10 hours or more a week","3 to 10 hours a week",5,"0 times","YES",18,1260,,20,"Professional degree (DDS, JD, MD)",,0,0,0,89.933,,,69,
"0",0,"Chocolate","DISAGREE","No",,"No",,"White",26,69750,239001,13,12,13,12,"Non-Black / Non-Hispanic","Some of the time",29,"North Central","Citizen, born in the U.S.",316618,1971,0,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",,,"Agnostic","YES",85000,,,"YES",170,"FALSE","Not very important","0",,"YES",15,3,3,"YES","0","NO",,2,"Good","10 hours or more a week","3 to 10 hours a week",6,"0 times","YES",41,1640,,20,"Master's degree (MA, MS)",,0,0,0,83.174,85000,,69,
1,0,"None of these","AGREE","Yes",13,"No",,"Something else? (SPECIFY)",28,43400,,3,10,3,10,"Hispanic","None of the time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,"High school diploma (Regular 12 year program)",,0,0,0,58.832,,,,
1,0,"Vanilla","STRONGLY AGREE","No",,"No",,"White",22,63000,211500,12,13,12,13,"Non-Black / Non-Hispanic","None of the time",27,"North Central","Citizen, born in the U.S.",106025,463,1,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",,,"Nondenominational Christian","YES",66000,,,"YES",180,"FALSE","Somewhat important",,,"YES",6,12,5,"YES","0","YES",4,0,"Very good","10 hours or more a week","11 to 20 hours a week",8,"0 times","NO",34,2380,,16,"Bachelor's degree (BA, BS)",,0,0,0,87.092,66000,,69,
"0",0,"None of these",,"No",,"Yes",13,"White",28,76000,300700,12,12,,12,"Non-Black / Non-Hispanic","None of the time",30,"Northeast","Citizen, born in the U.S.",145250,1278,0,0,"Separated, not cohabiting","Separated","In CBSA, not in central city",,,"None, no religion - personal philosophy","YES",70000,"YES",75000,"YES",150,"FALSE","Not very important",,,"YES",1,1,"0","NO",,"NO",,0,"Very good","10 hours or more a week","3 to 10 hours a week",7,"0 times","YES",40,1794,2004,16,"High school diploma (Regular 12 year program)",46000,1,1,1,93.868,70000,75000,62,0
"0",0,"Vanilla","STRONGLY AGREE","No",,"No",,"White",30,76000,300700,12,12,,12,"Non-Black / Non-Hispanic","None of the time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,180,,14,"Associate/Junior college (AA)",,0,0,0,84.853,,,,
4,0,"Butter Pecan",,"Yes",14,"Yes",15,"White",22,,89900,14,,14,,"Non-Black / Non-Hispanic","None of the time",30,"North Central","Citizen, born in the U.S.",316618,1971,0,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",0,2,"Roman Catholic","YES",28000,,,"YES",215,"FALSE","Somewhat important","30",20,"YES",3,4,"0","NO",,"NO",,20,"Good","10 hours or more a week","3 to 10 hours a week",7,"0 times","NO",41,1640,,10,"GED",76800,2,0,0,-.004,28000,,75,
"0",0,"Vanilla",,"No",,"Yes",14,"Something else? (SPECIFY)",35,,600000,20,12,,12,"Non-Black / Non-Hispanic","None of the time",30,"North Central","Citizen, born in the U.S.",103750,468,2,2,"Married, spouse present","Married","In CBSA, not in central city",2,0,"None, no religion - personal philosophy","NO",,"YES",103000,"YES",146,"FALSE","Not very important",,,"NO",,,,"NO",,"NO",,5,"Good","10 hours or more a week","31 to 40 hours a week",6,"0 times","YES",1,5,2005,16,"Bachelor's degree (BA, BS)",467500,0,1,1,-.004,,103000,63,0
"0",0,"Chocolate","AGREE","No",,"No",,"White",32,,251250,19,16,19,16,"Non-Black / Non-Hispanic","Some of the time",28,"West","Citizen, born in the U.S.",65353,382,0,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",,,"Unitarian","YES",60428,,,"YES",185,"FALSE","Not very important",,,"YES",8,3,3,"YES","0","NO",,1,"Excellent","10 hours or more a week","3 to 10 hours a week",6,"2 or 3 times","YES",43,1720,,20,"Professional degree (DDS, JD, MD)",,0,0,0,86.944,60428,,74,
3,18,"Chocolate","AGREE","No",,"No",,"White",31,13750,155620,12,11,,11,"Non-Black / Non-Hispanic","Some of the time",28,"North Central","Citizen, born in the U.S.",68850,606,0,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",,,"Other Protestant","YES",6000,,,"NO",245,"FALSE","Somewhat important",,,"NO",,,,"NO",,"NO",,,"Very good","1 to 3 hours a week","3 to 10 hours a week",7,"0 times","NO",41,1801,,12,"High school diploma (Regular 12 year program)",,0,0,0,59.198,6000,,70,
"0",0,"Vanilla","AGREE","No",,"No",,"White",27,82230,253500,16,17,,17,"Non-Black / Non-Hispanic","None of the time",28,,"Citizen, born in the U.S.",100000,880,0,0,"Never married, not cohabiting","Never-married","Not in country",,,"None, no religion - personal philosophy","YES",146002,,,"YES",150,"FALSE","Not important at all",,,"YES",4,1,"0","NO",,"NO",,3,"Excellent","10 hours or more a week","3 to 10 hours a week",6,"0 times","YES",37,2220,,17,"Bachelor's degree (BA, BS)",,0,0,0,89.647,146002,,71,
"0",0,"None of these",,"No",,"Yes",12,"Asian or Pacific Islander",25,246474,600000,16,16,16,16,"Non-Black / Non-Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,"High school diploma (Regular 12 year program)",,0,0,0,-.005,,,,
"0",0,"Chocolate",,"Yes",14,"No",,"White",29,,,18,16,18,16,"Non-Black / Non-Hispanic","None of the time",29,"South","Citizen, born in the U.S.",82000,466,1,1,"Married, spouse present","Married","In CBSA, in central city",1,0,"Roman Catholic","YES",42000,"YES",40000,"YES",155,"FALSE","Very important",,,"YES",4,1,"0","NO",,"NO",,3,"Very good","10 hours or more a week","3 to 10 hours a week",7,"0 times","YES",37,1221,2006,19,"Master's degree (MA, MS)",138000,0,1,1,78.566,42000,40000,68,0
"0",0,"Chocolate",,"Yes",13,"Yes",16,"White",33,154500,383500,16,13,16,13,"Non-Black / Non-Hispanic","None of the time",31,"West","Citizen, born in the U.S.",57000,390,0,0,"Never married, cohabiting","Never-married","In CBSA, in central city",,,"Atheist","YES",22000,"YES",35000,"YES",220,"FALSE","Not important at all","0",,"YES",2,2,"0","YES",20,"NO",,12,"Good","10 hours or more a week","3 to 10 hours a week",8,"0 times","YES",39,1566,,16,"Bachelor's degree (BA, BS)",600,1,0,0,-.004,22000,35000,72,0
"0",0,"Vanilla","DISAGREE","Yes",14,"No",,"White",33,108000,247500,15,15,15,15,"Non-Black / Non-Hispanic","None of the time",29,"South","Citizen, born in the U.S.",316618,1971,0,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",,,"Baptist","YES",,,,"YES",154,"TRUE","Somewhat important",20,1,"YES",10,2,4,"NO",,"NO",,0,"Excellent","10 hours or more a week","3 to 10 hours a week",6,"1 time","YES",38,1934,,19,"Bachelor's degree (BA, BS)",,0,0,1,32.744,,,66,
"0",0,"Strawberry",,"Yes",11,"Yes",12,"White",26,63550,355250,13,12,13,17,"Non-Black / Non-Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"GED",,2,0,0,77.914,,,,
"0",0,"Butter Pecan","AGREE","No",,"No",,"White",32,246474,445002,16,16,16,16,"Non-Black / Non-Hispanic","None of the time",27,"North Central","Citizen, born in the U.S.",19250,169,0,0,"Separated, not cohabiting","Separated","In CBSA, not in central city",,,"Agnostic","YES",5500,"YES",12000,"YES",273,"FALSE","Not very important",2,2,"YES","0",,,"YES","0","NO",,0,"Very good","10 hours or more a week","Less than 2 hours per week",7,"0 times","YES",14,420,2009,18,"Bachelor's degree (BA, BS)",,1,1,0,58.64,5500,12000,78,
"0",0,"Chocolate",,"No",,"Yes",12,"White",34,246474,600000,16,18,16,18,"Non-Black / Non-Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,17,"Bachelor's degree (BA, BS)",,1,1,1,78.654,,,,
"0",0,"None of these","AGREE","No",,"No",,"Black or African American",28,,,18,17,18,17,"Black","None of the time",28,"North Central","Citizen, born in the U.S.",169100,989,0,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",,,"Pentecostal","YES",49000,,,"YES",125,"TRUE","Extremely important",,,"YES",1,1,"0","NO",,"NO",,,"Very good","10 hours or more a week","Less than 2 hours per week",6,"0 times","YES",44,2420,,19,"Master's degree (MA, MS)",,0,0,1,83.738,49000,,62,
"0",0,"None of these",,"No",,"Yes",13,"White",32,,,18,16,4,16,"Non-Black / Non-Hispanic","None of the time",30,"North Central","Citizen, born in the U.S.",38000,260,0,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",,,"None, no religion - personal philosophy","YES",38000,,,"YES",225,"FALSE","Not important at all",25,8,"YES",10,5,10,"YES","0","NO",,0,"Good","10 hours or more a week","11 to 20 hours a week",6,"0 times","YES",40,1760,,17,"High school diploma (Regular 12 year program)",111800,0,0,0,54.161,38000,,68,
2,0,"None of these",,"Yes",10,"No",,"Black or African American",32,86000,201201,,17,12,17,"Black","None of the time",30,"North Central","Citizen, born in the U.S.",52750,238,2,2,"Married, spouse present","Married","In CBSA, not in central city",2,0,"None, no religion - personal philosophy","YES",,"YES",,"YES",174,"FALSE","Not important at all","30",13,"NO",,,,"NO",,"NO",,,"Good","7 to 9 hours a week","3 to 10 hours a week",6,"0 times","NO",53,3180,2008,10,"None",,1,1,0,7.582,,,70,0
"0",0,"Chocolate","AGREE","No",,"No",,"White",39,20350,,16,16,16,16,"Non-Black / Non-Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,"High school diploma (Regular 12 year program)",,0,0,0,22.869,,,,
"0",0,"Chocolate","STRONGLY AGREE","No",,"No",,"White",41,20350,,16,16,16,16,"Non-Black / Non-Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"High school diploma (Regular 12 year program)",,0,0,0,73.902,,,,
"0",0,"Strawberry","AGREE","No",,"Yes",12,"White",29,39250,174000,15,12,15,12,"Non-Black / Non-Hispanic","None of the time",27,"North Central","Citizen, born in the U.S.",180000,799,0,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",,,"Roman Catholic","NO",,,,"YES",225,"FALSE","Somewhat important",1,1,"YES",9,4,4,"NO",,"NO",,5,"Very good","10 hours or more a week","11 to 20 hours a week",7,"0 times","YES",41,1845,,16,"Bachelor's degree (BA, BS)",,0,0,0,33.169,,,74,
"0",0,"Vanilla",,"Yes",15,"No",,"White",36,109700,,14,12,14,12,"Non-Black / Non-Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,"None",,0,0,1,80.862,,,,
"0",0,"Vanilla","AGREE","No",,"No",,"White",39,109700,,14,12,14,12,"Non-Black / Non-Hispanic","None of the time",27,"North Central","Citizen, born in the U.S.",86000,588,0,0,"Married, spouse present","Married","In CBSA, in central city",,,"Agnostic","YES",42000,"YES",40000,"YES",170,"FALSE","Not important at all",5,2,"YES",5,5,4,"NO",,"NO",,2,"Excellent","10 hours or more a week","11 to 20 hours a week",7,"0 times","YES",46,1845,2010,16,"Bachelor's degree (BA, BS)",,1,1,1,83.275,42000,40000,63,0
"0",0,"Chocolate",,"No",,"Yes",15,"White",25,49200,171001,12,19,,19,"Non-Black / Non-Hispanic","None of the time",31,"North Central","Citizen, born in the U.S.",114750,518,2,2,"Married, spouse present","Married","In CBSA, in central city",2,0,"Eastern Orthodox","YES",80000,"YES",26000,"YES",195,"FALSE","Very important",,,"YES",20,1,1,"NO",,"NO",,2,"Excellent","10 hours or more a week","3 to 10 hours a week",4,"0 times","YES",42,2310,2006,20,"High school diploma (Regular 12 year program)",-48000,1,1,0,85.914,80000,26000,73,0
"0",0,"Vanilla",,"No",,"Yes",14,"White",27,49200,171001,12,19,,19,"Non-Black / Non-Hispanic","None of the time",29,"North Central","Citizen, born in the U.S.",98000,670,0,0,"Married, spouse present","Married","In CBSA, not in central city",,,"Eastern Orthodox","YES",65000,"YES",20000,"YES",190,"FALSE","Somewhat important",25,4,"YES",20,2,5,"NO",,"NO",,20,"Very good","10 hours or more a week","3 to 10 hours a week",5,"0 times","YES",43,2780,2011,20,"Master's degree (MA, MS)",,1,1,0,93.123,65000,20000,74,0
"0",0,"Vanilla",,"No",,"Yes",15,"White",27,65300,211500,13,13,,13,"Non-Black / Non-Hispanic","None of the time",30,"North Central","Citizen, born in the U.S.",150000,853,1,1,"Married, spouse present","Married","In CBSA, in central city",1,0,"Roman Catholic","YES",90000,"NO",,"YES",152,"FALSE","Somewhat important",,,"YES",8,2,1,"NO",,"NO",,2,"Good","10 hours or more a week","11 to 20 hours a week",7,"0 times","YES",44,1980,2009,17,"Bachelor's degree (BA, BS)",452300,2,1,1,75.071,90000,,65,0
"0",0,"Vanilla","STRONGLY AGREE","No",,"No",,"White",30,65300,211500,13,13,,13,"Non-Black / Non-Hispanic","Some of the time",27,"North Central","Citizen, born in the U.S.",165731,1133,0,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",,,"Roman Catholic","YES",40000,,,"YES",135,"FALSE","Somewhat important",,,"YES",4,2,"0","NO",,"NO",,,"Very good","10 hours or more a week","3 to 10 hours a week",7,"0 times","NO",40,1632,,17,"Bachelor's degree (BA, BS)",,0,0,1,50.498,40000,,63,
"0",0,"Chocolate","DISAGREE","No",,"No",,"White",28,51750,600000,16,17,16,17,"Non-Black / Non-Hispanic","Some of the time",27,"North Central","Citizen, born in the U.S.",100883,448,0,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",,,"None, no religion - personal philosophy","YES",20000,,,"YES",140,"FALSE","Not important at all",,,"YES",5,1,"0","NO",,"NO",,3,"Good","10 hours or more a week","21 to 30 hours a week",6,"0 times","YES",38,874,,20,"Bachelor's degree (BA, BS)",,0,0,1,94.901,20000,,65,
1,0,"Vanilla","AGREE","Yes",11,"Yes",12,"White",31,54736,518500,14,15,,15,"Non-Black / Non-Hispanic",,30,"North Central","Citizen, born in the U.S.",750,4,1,1,"Never married, not cohabiting","Never-married","In CBSA, in central city",1,0,"Nondenominational Christian","NO",,,,"YES",135,"FALSE","Very important",,,"YES","0",,,"NO",,"NO",,0,"Very good","1 to 3 hours a week","3 to 10 hours a week",7,"0 times","NO",11,440,,13,"GED",,0,0,1,88.293,,,63,
3,2,"Vanilla",,"Yes",13,"Yes",12,"White",21,22500,21840,11,14,,14,"Non-Black / Non-Hispanic","Most of the time",30,"North Central","Citizen, born in the U.S.",40000,227,1,1,"Never married, not cohabiting","Never-married","In CBSA, not in central city",,,"Atheist","NO",,,,"YES",150,"FALSE","Not important at all","30",15,"NO",,,,"NO",,"NO",,,"Good","10 hours or more a week","3 to 10 hours a week",8,"0 times","NO","0: weeks","0",,15,"GED",-89990,2,0,0,-.004,,,74,
"0",0,"Vanilla",,"Yes",13,"Yes",13,"White",30,246474,377500,,12,14,12,"Non-Black / Non-Hispanic","None of the time",31,"North Central","Citizen, born in the U.S.",120000,682,1,1,"Married, spouse present","Married","In CBSA, not in central city",1,0,"Nondenominational Christian","YES",42000,"YES",78000,"YES",275,"FALSE","Not very important","30",5,"YES",2,2,"0","NO",,"NO",,3,"Excellent","10 hours or more a week","3 to 10 hours a week",6,"0 times","YES",37,1480,2008,12,"High school diploma (Regular 12 year program)",134000,2,1,1,-.004,42000,78000,67,0
"0",0,"Chocolate",,"Yes",12,"Yes",14,"White",33,80500,,15,14,15,14,"Non-Black / Non-Hispanic","None of the time",30,"North Central","Citizen, born in the U.S.",316618,1971,0,0,"Never married, cohabiting","Never-married","In CBSA, not in central city",,,"Lutheran","YES",35000,"YES",40000,"YES",128,"FALSE","Somewhat important",15,1,"YES",7,4,4,"NO",,"NO",,3,"Very good","10 hours or more a week","11 to 20 hours a week",6,"0 times","YES",37,1597,,14,"High school diploma (Regular 12 year program)",19500,1,0,1,17.236,35000,40000,63,0
